Qw,Qx,Qy,Qz,Ax,Ay,Az
-0.126220703125,-0.2442626953125,0.74267578125,0.6106036305427551,93,-535,838
-0.126953125,-0.2440185546875,0.74169921875,0.6117353439331055,89,-527,852
-0.127197265625,-0.243408203125,0.7412109375,0.6125190854072571,111,-509,855
-0.1270751953125,-0.2431640625,0.740234375,0.6138209700584412,137,-515,855
-0.1273193359375,-0.2430419921875,0.7392578125,0.6149945259094238,124,-507,863
-0.1279296875,-0.24267578125,0.73876953125,0.6155989170074463,96,-527,865
-0.128662109375,-0.2423095703125,0.73876953125,0.6155905723571777,98,-519,874
-0.12939453125,-0.2420654296875,0.73828125,0.6161186695098877,96,-528,858
-0.1298828125,-0.2418212890625,0.7373046875,0.617280125617981,97,-529,870
-0.1302490234375,-0.2415771484375,0.73681640625,0.6178812980651855,100,-505,872
-0.1304931640625,-0.2413330078125,0.73583984375,0.6190877556800842,112,-511,863
-0.130859375,-0.2412109375,0.7353515625,0.6196379661560059,109,-518,846
-0.1314697265625,-0.2412109375,0.734375,0.6206660866737366,100,-523,846
-0.1322021484375,-0.2410888671875,0.73388671875,0.6211352944374084,91,-522,844
-0.1329345703125,-0.240966796875,0.7333984375,0.6216028928756714,90,-523,840
-0.133544921875,-0.24072265625,0.73291015625,0.6221423149108887,92,-519,833
-0.1341552734375,-0.2406005859375,0.732421875,0.6226330995559692,100,-526,835
-0.134521484375,-0.240234375,0.7314453125,0.6238422393798828,100,-516,848
-0.135009765625,-0.23974609375,0.73046875,0.6250676512718201,94,-520,853
-0.135498046875,-0.2391357421875,0.72998046875,0.625765860080719,97,-515,864
-0.1356201171875,-0.238525390625,0.72900390625,0.6271093487739563,110,-500,878
-0.1356201171875,-0.238037109375,0.72802734375,0.6284279823303223,119,-503,871
-0.135986328125,-0.2376708984375,0.7275390625,0.6290526390075684,117,-514,870
-0.1365966796875,-0.2373046875,0.72705078125,0.6296229362487793,98,-522,870
-0.1375732421875,-0.2369384765625,0.7265625,0.6301116943359375,80,-528,872
-0.1383056640625,-0.2364501953125,0.72607421875,0.6306973099708557,85,-520,876
-0.1385498046875,-0.236083984375,0.72509765625,0.6319032311439514,109,-504,875
-0.138671875,-0.23583984375,0.72412109375,0.6330863237380981,118,-506,865
-0.13916015625,-0.2357177734375,0.7236328125,0.6335827708244324,101,-515,862
-0.1397705078125,-0.2353515625,0.72314453125,0.6341418027877808,82,-516,863
-0.140625,-0.2349853515625,0.72265625,0.6346451640129089,85,-515,859
-0.1412353515625,-0.234619140625,0.72216796875,0.6352006793022156,88,-528,847
-0.1417236328125,-0.2342529296875,0.72119140625,0.636335551738739,88,-516,863
-0.1419677734375,-0.2337646484375,0.72021484375,0.637565553188324,94,-502,871
-0.1419677734375,-0.2332763671875,0.71923828125,0.6388455033302307,103,-505,866
-0.1422119140625,-0.23291015625,0.71875,0.639474093914032,103,-495,871
-0.142578125,-0.2325439453125,0.7177734375,0.6406216621398926,96,-506,864
